average_value,month,year
-0.08387363501317893,12,2018
-0.05941456015582862,8,2019
-0.1066391720356056,2,2018
0.08204819277108436,6,2019
-0.11921034518477779,10,2018
-0.20462286957773348,7,2019
0.07366666666666669,6,2018
0.010332240100587479,4,2019
-0.10098360655737705,8,2018
-0.1749243467243823,12,2019
-0.06387715369847173,3,2019
-0.07939759036144582,6,2019
-0.005833333333333333,12,2018
-0.07964285714285714,5,2018
-0.08821909876187052,4,2019
-0.1667796610169492,6,2018
0.08235294117647057,1,2018
-0.25581988473491446,12,2018
-0.25435760729235224,12,2018
-0.1189024390243903,5,2019
0.013692307692307717,10,2018
-0.04925925925925926,6,2021
-0.2246955506329369,5,2018
-0.06892857142857144,4,2018
0.03705144683205492,4,2018
-0.034187454922608704,11,2019
-0.24652506588683992,4,2018
-0.104965262095306,5,2019
-0.033594912123614755,3,2018
-0.40387819773853095,7,2018
-0.104975897084692,9,2018
0.08771428571428573,11,2019
0.07393939393939396,3,2019
-0.20458473721665407,6,2019
-0.09048101724790786,9,2018
-0.20510128016418197,5,2018
0.01145161290322583,7,2018
-0.14319990937070026,10,2018
-0.1168421052631579,5,2018
-0.1320995535916949,1,2020
-0.0953562589044358,7,2018
0.005529411764705868,7,2019
0.10631578947368418,5,2018
-0.14678905885497073,4,2018
0.12833333333333333,5,2020
-0.06746666666666667,3,2019
0.07466666666666667,6,2018
-0.17765625000000002,12,2018
-0.03555497384792007,8,2019
0.003456860507934788,10,2018
0.12999999999999998,7,2018
-0.06833333333333333,1,2021
-0.05555555555555561,12,2019
-0.0008773111503865107,12,2017
0.09031249999999996,12,2019
-0.042698412698412715,8,2018
0.025636363636363606,6,2018
0.15530120481927706,8,2019
-0.13466271539818073,1,2019
0.19177215189873423,4,2019
-0.16683293194588603,6,2018
-0.4925244332023284,6,2018
-0.18077245999306557,1,2019
-0.13354896075063954,1,2019
-0.006830060838135565,1,2019
-0.05363253819419565,10,2019
0.10596153846153845,3,2021
0.06563218390804601,12,2019
-0.15963404236350268,8,2019
-0.211557568812088,12,2019
-0.08705268571692744,5,2018
0.03377358490566039,4,2018
-0.08928765327912637,5,2018
-0.10027397260273974,1,2019
0.3160465116279069,10,2018
-0.26790016865587196,5,2018
-0.2279814788788312,2,2019
0.013150135096688786,10,2018
-0.21308097480903138,12,2018
0.10714285714285714,12,2017
-0.18121733120150155,4,2018
0.005645161290322573,7,2019
-0.02391304347826091,5,2019
0.0035135135135135197,12,2019
-0.19810185909892913,10,2018
-0.08843095246265502,1,2020
-0.13209677419354837,7,2018
-0.01687500000000001,6,2018
0.01589652585260019,10,2019
-0.2846756187198618,6,2018
0.0014583333333333393,11,2019
-0.029375000000000012,3,2018
-0.037613636363636356,9,2019
-0.07282608695652175,9,2019
0.001320754716981151,3,2019
0.016585365853658513,11,2018
-0.04846153846153847,10,2019
-0.22659818694239692,7,2018
-0.06600000000000002,4,2019
0.019180327868852442,8,2018
0.13240506329113924,1,2020
-0.3303265856628214,10,2020
-0.132089552238806,10,2018
-0.24144433241127228,11,2021
-0.3427142857142857,11,2018
-0.14744478975566214,8,2018
0.0036870008786054724,3,2018
-0.006895515340440148,11,2019
0.16583333333333336,8,2018
0.07068965517241378,7,2020
-0.05385542168674697,6,2019
-0.01588235294117646,1,2018
-0.4167802908280799,5,2018
-0.08056497712837253,1,2018
0.05685714285714286,11,2018
-0.03777998032412414,8,2019
-0.25071006535744905,10,2018
-0.00967580459785953,4,2018
-0.039180948232466845,2,2018
0.04065934065934065,12,2019
-0.009394797366433233,12,2019
-0.05553365728314089,6,2019
0.006136363636363662,8,2019
-0.30045149905086116,3,2019
-0.20105677427512855,3,2018
-0.007998847730240134,2,2019
-0.10483333333333333,6,2018
-0.14152418273235207,3,2019
-0.06081632653061225,1,2018
0.04952459247505491,12,2017
0.01150465647911939,7,2018
-0.11001371898782546,10,2018
-0.023567604101908023,5,2018
-0.18710908660921954,6,2019
-0.09921314755914994,10,2019
-0.1800805942263684,12,2018
-0.21395833333333333,12,2020
-0.10126474711872456,6,2018
0.06750000000000002,12,2017
-0.058192878354734044,5,2019
0.05868041815907999,12,2019
0.005087719298245599,6,2018
-0.01720722697830581,8,2018
0.10144156536028515,1,2018
-0.13654811717202647,8,2019
-0.09736842105263158,12,2019
0.00033019808506806183,3,2020
-0.3143530965329142,3,2018
-0.22348306453766675,8,2019
-0.12947141354308545,6,2019
0.040836527202695726,3,2020
-0.21219528034268817,12,2018
-0.11204545454545456,3,2021
0.13629629629629633,3,2018
-0.08602153844886525,12,2017
-0.08885039597992027,4,2019
0.01809523809523814,4,2018
-0.18652875164198812,2,2019
0.1002173913043478,12,2020
0.022183643171800795,9,2018
0.03468354430379746,4,2019
-0.06445432686515938,4,2018
-0.07807228915662653,7,2019
0.20492537313432835,10,2018
-0.001271442501196041,10,2019
-0.10084507042253518,12,2018
0.039999999999999994,2,2018
-0.008235294117647033,10,2018
-0.12595539764133126,7,2018
0.022470530813987488,8,2019
0.02105263157894735,12,2019
-0.0146015499416538,3,2019
-0.054804307954345405,5,2019
0.007837837837837824,1,2019
0.1632222222222222,9,2019
-0.011097560975609766,5,2019
0.03422222222222222,9,2019
-0.11676119000355328,5,2019
-0.10269417303376872,7,2019
-0.13204545454545455,9,2019
-0.23768177195970283,8,2018
0.007903225806451595,7,2018
0.04557377049180327,7,2018
-0.26460226594643455,1,2019
-0.07388059701492537,12,2018
-0.2976421624413364,1,2019
0.1352727272727272,4,2018
-0.020135135135135145,1,2019
0.04719999999999999,10,2018
0.15051282051282042,5,2019
-0.032702702702702695,1,2019
-0.012777777777777784,8,2020
-0.1253341253253835,12,2019
-0.0917948717948718,8,2019
-0.1791537641540155,8,2018
0.07340909090909092,8,2021
-0.15804878048780488,10,2018
0.06893782977526257,6,2019
0.02115942028985508,10,2018
-0.047608695652173905,4,2019
-0.17501333776996633,9,2018
-0.08761158012201559,5,2018
0.16215384615384618,8,2018
-0.10794026622271322,2,2019
-0.28340275143327104,11,2020
-0.1554347826086956,8,2019
0.05263732911999923,11,2019
-0.17949152542372884,6,2018
0.04450980392156863,3,2018
-0.0029411764705882214,3,2020
0.006338028169014064,12,2018
0.0590058766160885,12,2017
-0.05268322859673847,11,2019
-0.11384615384615386,3,2019
0.0018181818181818299,8,2019
-0.1428385806018089,10,2019
-0.009492243755805761,11,2019
0.012136719923006759,10,2019
0.0022002634803270156,10,2019
-0.16015612405065413,7,2018
-0.05948058635061786,10,2019
-0.2030419741231861,8,2018
-0.09631046946957961,7,2018
-0.12313572686086571,12,2018
-0.07614093492313552,3,2018
-0.03430662075287427,5,2018
-0.3459270585281939,10,2019
-0.1881797049091071,12,2017
-0.10407340172672455,6,2018
0.05746268656716419,10,2018
-0.051581543126133854,10,2018
-0.17489795918367348,12,2017
-0.006359528265304891,10,2018
-0.06285714285714283,8,2020
-0.30215623771422934,10,2018
-0.09338413790535784,12,2019
0.06740740740740742,3,2018
-0.06516666666666665,6,2018
-0.05069975777868015,7,2018
-0.18588033938493026,6,2018
-0.25641541522481587,4,2019
-0.09876436976490177,4,2020
0.03635869699765416,9,2021
0.16041666666666668,1,2022
0.06482758620689658,5,2018
-0.20270537389265333,5,2018
-0.00010936750957755006,1,2019
0.09189330208376865,12,2018
-0.0794642857142857,5,2018
-0.009123647145205598,3,2018
-0.18253250369186397,4,2019
-0.06294043129767815,3,2018
-0.08173913043478262,1,2018
-0.062000000000000006,7,2020
-0.10409090909090908,4,2021
0.01236363636363637,4,2018
0.07936708860759492,3,2020
-0.043953488372093036,8,2021
0.05732394366197182,12,2018
0.019038461538461556,2,2018
-0.07552135988426584,3,2018
-0.03356164383561641,12,2018
-0.32567797876661,3,2018
-0.1601062731458325,1,2019
-0.09721886642739073,3,2018
-0.20991796494042053,3,2018
-0.03020833333333332,12,2017
-0.21785187567301298,3,2018
0.09186832867502803,12,2019
-0.07623372597901654,8,2019
-0.07566037735849056,3,2018
0.03479166666666664,12,2017
-0.01216666666666666,6,2018
0.20854166666666665,1,2018
-0.022328767123287713,12,2018
0.16759036144578313,6,2019
-0.012882214162759482,4,2018
-0.04681474968528159,7,2019
-0.13222068398995152,8,2019
-0.17007838166439707,9,2018
-0.007575757575757578,9,2018
-0.07055925876078956,3,2018
-0.0970886075949367,4,2019
0.013787878787878757,11,2018
0.12219512195121952,5,2019
-0.07794553724696977,3,2019
-0.1064120023517396,11,2019
0.18808988764044943,8,2019
-0.02094381735863119,1,2022
-0.1881081081081081,6,2019
0.16404761904761903,12,2019
-0.030775658705705856,1,2019
-0.020102999705077448,10,2019
0.06340909090909091,5,2020
-0.025263157894736873,5,2018
0.12434782608695653,6,2020
-0.12323004169553514,6,2018
-0.2111161290692365,12,2018
-0.070370983302545,3,2018
-0.033626981224613134,11,2019
-0.1754097704684751,7,2018
-0.1455182745115805,10,2018
-0.16697461340408867,2,2018
-0.023913043478260832,5,2021
0.07985915492957747,12,2018
-0.23489882355389372,8,2018
-0.08420000000000001,1,2018
0.009759036144578317,6,2019
-0.010000000000000028,11,2019
-0.036007539724013174,2,2019
-0.05735507365194099,5,2019
0.06630136986301367,1,2019
-0.1778906722551785,11,2018
0.21140350877192984,5,2018
0.01736842105263156,6,2019
-0.03208791208791207,10,2019
-0.055659483794363356,12,2019
-0.0022950819672131135,8,2018
-0.06358892564722031,7,2020
-0.05376470588235292,10,2019
0.0030612244897958974,1,2018
-0.18117548728133034,5,2018
0.10346938775510205,12,2021
-0.14327983541874664,12,2018
-0.2646821563915845,10,2019
-0.007776745116934544,7,2019
0.23381578947368412,2,2019
-0.1850980392156863,1,2019
-0.11631102764066674,10,2018
0.16874999999999998,4,2018
-0.0693828120583169,5,2019
0.023061224489795907,6,2019
0.0012820512820512775,1,2022
-0.01833333333333334,9,2018
-0.08644280112467564,3,2019
-0.3430769338568087,1,2018
-0.007631578947368428,2,2019
-0.088984372366168,8,2018
-0.052916732308998224,5,2018
-0.5189698718574252,11,2018
0.07505237701344603,8,2018
-0.03527358657268263,4,2018
-0.11161418813861405,12,2017
0.1794805194805195,3,2020
0.1910294117647059,10,2018
0.11270833333333334,12,2017
0.0721317832552839,10,2018
-0.06128009975584841,8,2018
-0.01769230769230764,3,2019
-0.0023188405797101245,10,2018
0.04477777777777777,9,2019
-0.1828653801190508,5,2019
0.039050316685308645,11,2018
-0.10383158758483682,7,2019
0.030526315789473665,4,2021
0.13069444444444445,3,2019
0.0017871158618550092,1,2018
0.07565291705382333,10,2019
-0.06387096774193547,7,2018
-0.2847764095782836,12,2019
-0.10905704283597084,8,2018
-0.048864437590545186,1,2019
-0.438098595417364,12,2017
-0.17462365591397852,10,2019
-0.03645161290322583,10,2019
0.032631578947368435,8,2018
-0.08999999999999998,4,2018
-0.08610793167068646,5,2019
0.05909090909090908,4,2018
-0.05445945945945945,1,2019
-0.07482673544589256,8,2019
-0.08539899394591179,5,2018
-0.17753086419753086,5,2019
-0.05661796389501333,10,2019
-0.11697933121500304,5,2018
0.06576470588235295,7,2019
0.26823529411764707,10,2018
-0.18963580242489708,10,2019
-0.21918367346938775,4,2018
-0.3155006404540938,6,2019
0.015344827586206915,5,2018
-0.01686274509803924,8,2020
0.00266497404750855,12,2019
-0.01938775510204083,1,2018
0.03265306122448977,6,2018
0.004423076923076924,2,2018
0.0715,6,2018
-0.02432712526809218,11,2018
0.008137421422103948,10,2018
-0.039491525423728795,8,2018
0.0034200989913014865,12,2017
-0.07982142857142858,4,2018
0.02071094818248487,6,2018
-0.07075471698113205,3,2018
-0.14671031977133092,10,2018
-0.014363636363636344,4,2018
-0.03254901960784318,4,2018
-0.018181818181818177,2,2020
0.20798897988267423,3,2019
-0.036355823052257964,9,2018
-0.11921875000000001,8,2018
0.015428571428571432,11,2018
-0.0043749999999999805,12,2017
0.11811594202898548,12,2018
-0.04351885893350149,8,2018
-0.12599077064080336,5,2019
0.014393939393939357,9,2018
-0.014714007805439928,8,2018
-0.12402076787964031,10,2018
-0.19466670767744848,1,2019
-0.1936722144803226,4,2018
-0.1522701329917059,1,2019
-0.019569892473118272,12,2019
-0.20261304755534443,10,2018
-0.11997504554764536,9,2018
-0.05846711385331695,5,2019
-0.08436363636363636,4,2018
0.003999999999999998,10,2018
-0.19159574468085105,11,2019
-0.0039521611267542105,8,2018
-0.18699071547640267,5,2019
-0.008541666666666642,8,2018
-0.023404255319148914,1,2021
-0.04374407588411534,5,2019
-0.03592592592592593,3,2018
0.12425925925925922,3,2018
-0.12416666666666666,2,2019
0.01176470588235294,7,2019
0.1264583333333333,12,2017
-0.02441860465116284,7,2019
-0.06364179193609222,7,2018
-0.09963414634146342,5,2019
-0.19459647970868987,7,2020
-0.13811670210786745,10,2018
0.017735849056603793,8,2018
-0.10782366433239284,6,2019
-0.048799999999999975,3,2020
-0.2624128943299733,5,2019
-0.1426636639630403,4,2019
-0.2709635394591386,9,2018
-0.04644352841874493,12,2018
0.07935897435897436,3,2019
-0.05747120462191482,7,2020
0.14919354838709678,8,2018
0.1248648648648649,12,2019
-0.05902526458259024,10,2019
0.07397058823529407,11,2018
0.08821917808219176,12,2018
-0.0358,8,2018
-0.10294871794871796,4,2020
-0.05765624999999999,8,2018
-0.1457659243934453,9,2018
0.15515151515151512,9,2018
0.01605263157894734,2,2019
-0.1380180480451931,8,2019
-0.00807017543859651,5,2019
-0.29877580056634906,5,2018
-0.11646839968309687,5,2018
-0.07548020339852615,6,2018
0.009531249999999998,8,2018
-0.21541666666666662,3,2018
-0.14735338207562945,5,2019
-0.012972972972972993,1,2019
-0.00909090909090907,3,2019
-0.13112676056338027,12,2018
-0.17240413198529722,11,2018
-0.11233769201265897,1,2019
0.07179487179487179,8,2018
-0.058641975308641986,5,2020
-0.06726960790714173,10,2018
0.038431003879727456,6,2018
0.08263157894736843,7,2018
-0.07580223320858237,6,2018
-0.002272727272727265,4,2020
-0.04138001005054599,8,2019
-0.14863710941402533,10,2021
-0.20472791964435083,5,2018
-0.13588696316396934,8,2018
-0.04470588235294119,1,2018
-0.07632183908045975,8,2019
-0.018552631578947345,12,2019
-0.15063065784755023,11,2019
-0.03705263157894736,12,2019
-0.04328571428571429,9,2019
0.16500000000000004,9,2019
-0.09246430078349809,12,2018
0.1395,8,2018
-0.03881991080343302,7,2018
-0.04192673423083854,8,2019
-0.16698746687768956,1,2021
-0.14724227987214702,2,2019
0.033506493506493526,5,2019
-0.1935,10,2019
0.12253731343283583,10,2018
-0.01083698931066763,4,2018
-0.048073323842590734,10,2018
-0.020862068965517254,5,2018
-0.0846304130499857,5,2018
0.06989010989010984,10,2019
0.02464285714285719,6,2018
-0.015365853658536589,5,2019
-0.17839466615944635,1,2020
-0.17095198886827015,5,2019
-0.11619999999999996,10,2021
0.08139999999999999,10,2020
0.013230188099585104,10,2018
-0.05168674698795181,6,2019
-0.07595238095238095,5,2021
-0.08803515642693158,4,2018
0.059361702127659594,11,2020
-0.023043478260869575,6,2019
-0.2046621630440429,8,2018
0.045795454545454535,8,2019
-0.13361111111111107,12,2018
-0.056666666666666664,8,2019
0.06418918918918917,1,2019
-0.06463768115942026,10,2018
0.034857142857142864,11,2018
-0.22449979901765205,4,2018
-0.22864864864864862,10,2020
0.018909090909090893,4,2018
0.01786885245901641,7,2018
-0.013770491803278696,7,2018
-0.0029090909090908916,4,2018
0.08300000000000005,9,2019
0.07346153846153841,2,2018
0.09313725490196074,4,2018
-0.05769109658302302,3,2019
0.06929560987351831,1,2019
-0.16086956521739124,8,2019
-0.03606557377049184,7,2018
-0.10803571428571428,4,2018
0.0017544130726182157,6,2018
-0.07937200822474519,12,2018
0.003180866641837233,1,2019
-0.04207317073170732,5,2019
0.0036764705882353136,10,2018
-0.06575774329428848,3,2018
-0.1725338687984283,12,2019
-0.13111962593367987,7,2018
-0.09756756756756756,5,2020
-0.1528863678375801,4,2018
-0.030545373478897905,4,2019
-0.10207547169811322,4,2018
0.010000000000000009,3,2020
0.13595807167838214,2,2018
-0.0526829268292683,5,2019
-0.050203525599786386,7,2018
-0.17990446823494918,12,2018
-0.08198776287455223,7,2018
0.05176470588235294,12,2019
-0.0245283018867925,4,2019
-0.2227295577567394,6,2018
-0.19289088327273338,4,2019
0.04559322033898305,6,2018
-0.0751310608915183,4,2018
-0.013788492650873323,6,2019
-0.18949340881405366,4,2018
-0.03937348340544089,3,2020
-0.06505449938940254,1,2019
-0.0019565217391304124,12,2019
0.07409638554216866,6,2019
-0.0013793103448276084,5,2018
-0.1397142857142857,12,2019
0.036382978723404256,4,2018
0.05646341463414637,5,2019
-0.021451612903225777,3,2019
-0.33816257782639153,3,2018
-0.12825,5,2019
0.1004166666666667,12,2017
0.039587628865979385,12,2019
0.23666666666666666,8,2018
-0.063125,1,2018
-0.15825361585669745,10,2018
-0.31350820861225426,8,2020
-0.24808002495269685,9,2018
-0.15092340493220102,8,2018
0.013582089552238805,10,2018
0.03152542372881355,7,2018
-0.14202091665153108,1,2018
-0.03646993016677921,5,2018
0.1455932203389831,6,2018
0.0038805970149253916,12,2018
-0.21769475325265503,8,2019
0.03202247191011236,8,2019
-0.037741935483870954,10,2019
-0.16701523406408847,5,2020
0.0864516129032258,7,2018
0.050648045699189605,11,2019
0.07627659574468088,12,2019
-0.0011111111111111183,7,2018
0.09175438596491228,4,2021
-0.3261760423077473,7,2020
-0.41948401665577395,2,2018
-0.18900166355988554,6,2018
0.002325581395348812,10,2018
-0.07791913465059204,12,2021
0.06500966430364512,5,2019
-0.07802441245030922,5,2018
0.07411764705882357,1,2018
-0.13206263817664116,5,2018
-0.025492957746478855,12,2018
-0.220042096107849,6,2018
-0.036326530612244896,12,2017
-0.20879877959899668,5,2018
-0.3842207489080053,1,2021
0.021111111111111098,5,2018
0.04567567567567567,7,2018
-0.06506893064660692,3,2018
-0.013333333333333362,1,2018
-0.07172097690281765,7,2019
-0.03963640311653284,10,2019
0.002150537634408627,12,2019
0.013859649122807,5,2018
0.004038461538461555,2,2018
-0.21579636836433758,8,2018
-0.12293374221799275,5,2018
-0.09013888888888891,12,2018
-0.04843465815317973,1,2019
-0.22577358376296439,12,2018
-0.08621204914321201,8,2018
-0.2319726151700811,10,2019
-0.13352900897588588,6,2018
0.0007500000000000062,5,2018
-0.05334687852728322,1,2019
-0.007221700707277315,1,2020
0.16985294117647057,10,2018
-0.1967715914332127,3,2019
-0.14538072179742978,2,2018
-0.023207547169811313,4,2018
0.04095019331989417,12,2018
-0.042584719813550456,6,2019
0.175609756097561,7,2019
-0.21096891516375343,10,2018
-0.08912784278082556,8,2018
-0.10044444444444446,9,2019
-0.07494119906117218,6,2018
-0.09633705242472265,3,2018
0.15142857142857144,12,2018
-0.021138503666128572,6,2021
-0.0957407407407408,3,2018
0.04258620689655173,8,2019
-0.30325286671043966,8,2018
-0.27823967471892813,10,2018
-0.0853709209763084,4,2018
-0.2843234820014525,3,2018
0.04538461538461539,10,2019
-0.04392825038396491,9,2021
-0.013329175166995161,6,2019
0.01465517241379312,5,2018
-0.5792063046508923,1,2018
-0.0251764705882353,8,2019
-0.010449438202247141,8,2019
-0.08619713902431463,7,2019
0.02522547966259884,8,2019
-0.008285714285714313,11,2020
0.062280701754385936,5,2018
